Env,Year,Field_Location,Experiment,Replicate,Block,Plot,Range,Pass,Hybrid,Hybrid_Parent1,Hybrid_Parent2,Plant_Height_cm,Ear_Height_cm,Yield_Mg_ha,Grain_Moisture
MOH1_2019,2019,MOH1,G2F_LH195,2,5,970,16,7,PHN11_PHW65_0365/LH195,PHN11_PHW65_0365,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,971,16,6,PHN11_PHW65_0217/LH195,PHN11_PHW65_0217,LH195,172,70,7.64009398293055,19.2
MOH1_2019,2019,MOH1,G2F_LH195,2,5,972,16,5,PHN11_PHW65_0315/LH195,PHN11_PHW65_0315,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,973,16,4,PHN11_PHW65_0410/LH195,PHN11_PHW65_0410,LH195,182,84,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,974,16,3,PHN11_PHW65_0432/LH195,PHN11_PHW65_0432,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,975,16,2,PHN11_PHW65_0491/LH195,PHN11_PHW65_0491,LH195,197,85,5.38497986650205,19
MOH1_2019,2019,MOH1,G2F_LH195,2,5,976,16,1,PHN11_PHW65_0245/LH195,PHN11_PHW65_0245,LH195,161,55,6.91319171697515,18.9
MOH1_2019,2019,MOH1,G2F_LH195,2,5,977,17,1,PHN11_PHW65_0114/LH195,PHN11_PHW65_0114,LH195,179,75,8.00576795467765,18.1
MOH1_2019,2019,MOH1,G2F_LH195,2,5,978,17,2,PHN11_PHW65_0285/LH195,PHN11_PHW65_0285,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,979,17,3,PHN11_PHW65_0073/LH195,PHN11_PHW65_0073,LH195,165,76,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,980,17,4,PHN11_PHW65_0125/LH195,PHN11_PHW65_0125,LH195,188,95,5.39914621511195,19.2
MOH1_2019,2019,MOH1,G2F_LH195,2,5,981,17,5,PHN11_PHW65_0147/LH195,PHN11_PHW65_0147,LH195,167,65,7.08636921082629,19
MOH1_2019,2019,MOH1,G2F_LH195,2,5,982,17,6,PHN11_PHW65_0147/LH195,PHN11_PHW65_0147,LH195,171,70,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,983,17,7,PHN11_PHW65_0176/LH195,PHN11_PHW65_0176,LH195,162,52,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,984,17,8,PHN11_PHW65_0194/LH195,PHN11_PHW65_0194,LH195,164,67,4.92564756886859,18.4
MOH1_2019,2019,MOH1,G2F_LH195,2,5,985,17,9,PHN11_PHW65_0216/LH195,PHN11_PHW65_0216,LH195,165,43,5.64356331233726,17.8
MOH1_2019,2019,MOH1,G2F_LH195,2,5,986,17,10,PHN11_PHW65_0432/LH195,PHN11_PHW65_0432,LH195,181,75,6.12377805859338,18.4
MOH1_2019,2019,MOH1,G2F_LH195,2,5,987,17,11,PHN11_PHW65_0129/LH195,PHN11_PHW65_0129,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,988,17,12,PHN11_PHW65_0250/LH195,PHN11_PHW65_0250,LH195,167,72,5.79032505249452,17.3
MOH1_2019,2019,MOH1,G2F_LH195,2,5,989,17,13,PHN11_PHW65_0390/LH195,PHN11_PHW65_0390,LH195,174,77,7.26522955853444,18.6
MOH1_2019,2019,MOH1,G2F_LH195,2,5,990,17,14,PHN11_PHW65_0261/LH195,PHN11_PHW65_0261,LH195,177,75,4.82504202211882,18.6
MOH1_2019,2019,MOH1,G2F_LH195,2,5,991,17,15,PHN11_PHW65_0260/LH195,PHN11_PHW65_0260,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,992,17,16,PHN11_PHW65_0374/LH195,PHN11_PHW65_0374,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,993,17,17,PHN11_PHW65_0105/LH195,PHN11_PHW65_0105,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,994,17,18,PHN11_PHW65_0258/LH195,PHN11_PHW65_0258,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,995,17,19,PHN11_PHW65_0110/LH195,PHN11_PHW65_0110,LH195,186,70,7.79642684537319,18.6
MOH1_2019,2019,MOH1,G2F_LH195,2,5,996,17,20,PHW52/PHM49,PHW52,PHM49,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,997,17,21,PHN11_PHW65_0066/LH195,PHN11_PHW65_0066,LH195,204,102,5.5899636680047,18.5
MOH1_2019,2019,MOH1,G2F_LH195,2,5,998,17,22,PHN11_PHW65_0316/LH195,PHN11_PHW65_0316,LH195,183,72,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,999,17,23,PHN11_PHW65_0345/LH195,PHN11_PHW65_0345,LH195,193,91,6.89217331491095,17.3
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1000,17,24,PHN11_PHW65_0055/LH195,PHN11_PHW65_0055,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1001,17,25,PHN11_PHW65_0486/LH195,PHN11_PHW65_0486,LH195,184,78,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1002,17,26,PHN11_PHW65_0050/LH195,PHN11_PHW65_0050,LH195,173,55,6.58857568457729,18
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1003,17,27,PHN11_PHW65_0385/LH195,PHN11_PHW65_0385,LH195,187,90,5.71901747239959,18
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1004,17,28,PHN11_PHW65_0374/LH195,PHN11_PHW65_0374,LH195,191,80,7.70919911727232,17.7
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1005,17,29,2369/LH123HT,2369,LH123HT,210,92,8.0277516261769,17.3
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1006,17,30,PHN11_PHW65_0154/LH195,PHN11_PHW65_0154,LH195,193,95,5.11010919836871,16.1
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1007,17,31,PHN11_PHW65_0178/LH195,PHN11_PHW65_0178,LH195,177,70,5.24910799701325,18.2
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1008,17,32,PHN11_PHW65_0336/LH195,PHN11_PHW65_0336,LH195,181,79,5.77632184801449,17.5
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1009,17,33,PHN11_PHW65_0302/LH195,PHN11_PHW65_0302,LH195,175,70,7.67452419200406,19.3
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1010,17,34,PHN11_PHW65_0172/LH195,PHN11_PHW65_0172,LH195,200,116,7.44279834854775,17.8
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1011,17,35,PHN11_PHW65_0354/LH195,PHN11_PHW65_0354,LH195,195,78,6.58884759146039,16.8
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1012,17,36,PHN11_PHW65_0343/LH195,PHN11_PHW65_0343,LH195,201,81,8.02669118933278,18
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1013,18,36,PHN11_PHW65_0223/LH195,PHN11_PHW65_0223,LH195,193,100,8.29060401007687,18.8
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1014,18,35,F42/OH43,F42,OH43,200,90,7.86886963670509,16.9
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1015,18,34,PHN11_PHW65_0136/LH195,PHN11_PHW65_0136,LH195,183,84,6.24344427784898,17.7
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1016,18,33,PHN11_PHW65_0512/LH195,PHN11_PHW65_0512,LH195,181,75,5.22431688694592,18.5
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1017,18,32,PHN11_PHW65_0408/LH195,PHN11_PHW65_0408,LH195,190,85,5.86148308380375,17.8
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1018,18,31,PHN11_PHW65_0248/LH195,PHN11_PHW65_0248,LH195,185,92,5.97155099008566,17.9
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1019,18,30,PHN11_PHW65_0048/LH195,PHN11_PHW65_0048,LH195,187,91,5.41074304367649,17
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1020,18,29,PHN11_PHW65_0372/LH195,PHN11_PHW65_0372,LH195,197,70,8.0157401396156,16.9
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1021,18,28,B37/H95,B37,H95,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1022,18,27,PHN11_PHW65_0291/LH195,PHN11_PHW65_0291,LH195,175,75,8.13154528113109,18.9
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1023,18,26,PHN11_PHW65_0604/LH195,PHN11_PHW65_0604,LH195,172,55,5.97180930162461,17.2
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1024,18,25,PHN11_PHW65_0443/LH195,PHN11_PHW65_0443,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1025,18,24,PHN11_PHW65_0423/LH195,PHN11_PHW65_0423,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1026,18,23,PHN11_PHW65_0353/LH195,PHN11_PHW65_0353,LH195,213,104,7.73511184323243,17.9
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1027,18,22,PHN11_PHW65_0481/LH195,PHN11_PHW65_0481,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1028,18,21,PHN11_PHW65_0224/LH195,PHN11_PHW65_0224,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1029,18,20,PHN11_PHW65_0100/LH195,PHN11_PHW65_0100,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1030,18,19,PHN11_PHW65_0221/LH195,PHN11_PHW65_0221,LH195,203,95,6.97544479786262,18.3
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1031,18,18,PHN11_PHW65_0386/LH195,PHN11_PHW65_0386,LH195,180,72,7.15397205963889,18.1
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1032,18,17,PHN11_PHW65_0481/LH195,PHN11_PHW65_0481,LH195,174,73,5.89080824114689,18.4
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1033,18,16,PHN11_PHW65_0241/LH195,PHN11_PHW65_0241,LH195,182,71,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1034,18,15,PHN11_PHW65_0267/LH195,PHN11_PHW65_0267,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1035,18,14,PHN11_PHW65_0305/LH195,PHN11_PHW65_0305,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1036,18,13,PHN11_PHW65_0288/LH195,PHN11_PHW65_0288,LH195,170,77,6.28801661366238,18.5
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1037,18,12,CG44/CGR01,CG44,CGR01,180,85,6.07654783299761,16.3
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1038,18,11,B14A/H95,H95,B14A,186,95,5.6494636917007,18.2
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1039,18,10,PHN11_PHW65_0369/LH195,PHN11_PHW65_0369,LH195,183,70,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1040,18,9,PHN11_PHW65_0382/LH195,PHN11_PHW65_0382,LH195,182,83,6.12021607842467,17.4
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1041,18,8,PHN11_PHW65_0322/LH195,PHN11_PHW65_0322,LH195,172,84,4.87942339874032,18.8
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1042,18,7,PHN11_PHW65_0155/LH195,PHN11_PHW65_0155,LH195,180,61,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1043,18,6,PHN11_PHW65_0378/LH195,PHN11_PHW65_0378,LH195,191,90,6.1035141981298,18.3
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1044,18,5,PHN11_PHW65_0050/LH195,PHN11_PHW65_0050,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1045,18,4,PHN11_PHW65_0103/LH195,PHN11_PHW65_0103,LH195,192,90,6.66405023765586,18.1
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1046,18,3,PHN11_PHW65_0245/LH195,PHN11_PHW65_0245,LH195,159,55,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1047,18,2,PHN11_PHW65_0028/LH195,PHN11_PHW65_0028,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1048,18,1,PHN11_PHW65_0077/LH195,PHN11_PHW65_0077,LH195,171,63,6.82720116519243,19.2
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1049,19,1,PHN11_PHW65_0274/LH195,PHN11_PHW65_0274,LH195,166,65,8.53493953523723,19.1
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1050,19,2,PHN11_PHW65_0548/LH195,PHN11_PHW65_0548,LH195,172,83,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1051,19,3,PHN11_PHW65_0402/LH195,PHN11_PHW65_0402,LH195,156,70,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1052,19,4,PHN11_PHW65_0365/LH195,PHN11_PHW65_0365,LH195,186,75,5.04953514248444,18.1
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1053,19,5,PHN11_PHW65_0063/LH195,PHN11_PHW65_0063,LH195,183,80,7.56026212205018,18.7
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1054,19,6,PHN11_PHW65_0063/LH195,PHN11_PHW65_0063,LH195,179,75,7.29842938896181,18.6
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1055,19,7,PHN11_PHW65_0058/LH195,PHN11_PHW65_0058,LH195,182,65,5.57161675106703,18.2
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1056,19,8,PHN11_PHW65_0408/LH195,PHN11_PHW65_0408,LH195,186,75,5.60104387349133,18.5
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1057,19,9,PHN11_PHW65_0225/LH195,PHN11_PHW65_0225,LH195,187,80,7.07046265816456,18.1
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1058,19,10,PHN11_PHW65_0261/LH195,PHN11_PHW65_0261,LH195,171,60,5.65644490092448,18.5
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1059,19,11,PHN11_PHW65_0212/LH195,PHN11_PHW65_0212,LH195,187,85,6.22666082548917,17.7
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1060,19,12,PHN11_PHW65_0275/LH195,PHN11_PHW65_0275,LH195,186,70,7.14041070384396,18
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1061,19,13,PHN11_PHW65_0320/LH195,PHN11_PHW65_0320,LH195,180,85,4.15416616942774,18.3
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1062,19,14,PHN11_PHW65_0390/LH195,PHN11_PHW65_0390,LH195,162,65,5.1799960649994,18.5
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1063,19,15,PHN11_PHW65_0279/LH195,PHN11_PHW65_0279,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1064,19,16,PHN11_PHW65_0080/LH195,PHN11_PHW65_0080,LH195,188,80,5.5839953119205,18.1
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1065,19,17,PHN11_PHW65_0352/LH195,PHN11_PHW65_0352,LH195,195,85,6.78383201733681,18.6
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1066,19,18,PHN11_PHW65_0358/LH195,PHN11_PHW65_0358,LH195,166,68,7.66410336070891,18.3
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1067,19,19,PHN11_PHW65_0144/LH195,PHN11_PHW65_0144,LH195,183,85,7.51187629220124,17.9
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1068,19,20,PHN11_PHW65_0301/LH195,PHN11_PHW65_0301,LH195,178,73,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1069,19,21,PHN11_PHW65_0407/LH195,PHN11_PHW65_0407,LH195,196,96,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1070,19,22,PHN11_PHW65_0179/LH195,PHN11_PHW65_0179,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1071,19,23,PHN11_PHW65_0206/LH195,PHN11_PHW65_0206,LH195,193,75,7.14415622115871,17.7
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1072,19,24,CG119/CG108,CG119,CG108,201,90,11.3545051503086,18.4
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1073,19,25,PHN11_PHW65_0354/LH195,PHN11_PHW65_0354,LH195,190,66,6.27955351192568,16.4
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1074,19,26,PHN11_PHW65_0328/LH195,PHN11_PHW65_0328,LH195,195,92,5.79594672730277,17.3
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1075,19,27,PHN11_PHW65_0132/LH195,PHN11_PHW65_0132,LH195,170,71,7.61601662843141,17.8
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1076,19,28,PHN11_PHW65_0319/LH195,PHN11_PHW65_0319,LH195,180,86,7.17433788518365,16.7
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1077,19,29,PHN11_PHW65_0100/LH195,PHN11_PHW65_0100,LH195,190,91,6.16498554672832,17.1
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1078,19,30,PHN11_PHW65_0260/LH195,PHN11_PHW65_0260,LH195,188,80,6.38219836029871,18.5
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1079,19,31,PHN11_PHW65_0087/LH195,PHN11_PHW65_0087,LH195,179,73,6.45930435467594,17.3
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1080,19,32,B37/OH43,OH43,B37,178,95,6.83859406359465,17.2
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1081,19,33,PHN11_PHW65_0087/LH195,PHN11_PHW65_0087,LH195,187,82,6.78610923748283,17.7
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1082,19,34,PHN11_PHW65_0168/LH195,PHN11_PHW65_0168,LH195,207,94,6.57307699224017,18.4
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1083,19,35,PHN11_PHW65_0209/LH195,PHN11_PHW65_0209,LH195,190,86,6.00354763255533,18.3
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1084,19,36,PHN11_PHW65_0061/LH195,PHN11_PHW65_0061,LH195,199,93,7.83222338653428,18.4
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1085,20,36,PHN11_PHW65_0065/LH195,PHN11_PHW65_0065,LH195,176,75,8.14809761264025,17.9
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1086,20,35,PHN11_PHW65_0614/LH195,PHN11_PHW65_0614,LH195,187,90,5.52846512871787,17.6
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1087,20,34,PHN11_PHW65_0251/LH195,PHN11_PHW65_0251,LH195,181,75,5.85993321457004,17.9
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1088,20,33,PHN11_PHW65_0180/LH195,PHN11_PHW65_0180,LH195,184,86,6.41802209214814,17.9
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1089,20,32,PHN11_PHW65_0266/LH195,PHN11_PHW65_0266,LH195,191,78,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1090,20,31,PHN11_PHW65_0190/LH195,PHN11_PHW65_0190,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1091,20,30,PHN11_PHW65_0023/LH195,PHN11_PHW65_0023,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1092,20,29,PHN11_PHW65_0149/LH195,PHN11_PHW65_0149,LH195,186,90,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1093,20,28,PHN11_PHW65_0144/LH195,PHN11_PHW65_0144,LH195,176,77,6.36165579527998,17.4
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1094,20,27,PHN11_PHW65_0418/LH195,PHN11_PHW65_0418,LH195,175,57,8.07685800926607,17.2
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1095,20,26,PHN11_PHW65_0076/LH195,PHN11_PHW65_0076,LH195,199,81,6.39449534908727,17.7
MOH1_2019,2019,MOH1,G2F_LH195,2,5,1096,20,25,PHN11_PHW65_0372/LH195,PHN11_PHW65_0372,LH195,190,75,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1097,20,24,MO44_PHW65_0009/LH195,MO44_PHW65_0009,LH195,202,91,7.17340660410903,18.7
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1098,20,23,MO44_PHW65_0134/LH195,MO44_PHW65_0134,LH195,181,83,7.72011617862907,18
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1099,20,22,MO44_PHW65_0390/LH195,MO44_PHW65_0390,LH195,193,101,7.08214785646607,17.9
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1100,20,21,MO44_PHW65_0012/LH195,MO44_PHW65_0012,LH195,180,89,5.81710788048061,18.5
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1101,20,20,MO44_PHW65_0160/LH195,MO44_PHW65_0160,LH195,198,95,7.02592431071152,18.1
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1102,20,19,MO44_PHW65_0092/LH195,MO44_PHW65_0092,LH195,215,98,6.5439829557477,18
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1103,20,18,MO44_PHW65_0271/LH195,MO44_PHW65_0271,LH195,187,70,7.30093093228646,18.2
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1104,20,17,MO44_PHW65_0207/LH195,MO44_PHW65_0207,LH195,196,82,6.88658562846308,18.3
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1105,20,16,MO44_PHW65_0048/LH195,MO44_PHW65_0048,LH195,202,85,5.31119793377084,18.1
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1106,20,15,MO44_PHW65_0063/LH195,MO44_PHW65_0063,LH195,NA,NA,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1107,20,14,MO44_PHW65_0017/LH195,MO44_PHW65_0017,LH195,197,108,5.64390319594115,18.2
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1108,20,13,MO44_PHW65_0250/LH195,MO44_PHW65_0250,LH195,186,85,5.02225608443667,18
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1109,20,12,MO44_PHW65_0256/LH195,MO44_PHW65_0256,LH195,200,101,7.01478972384829,18.1
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1110,20,11,MO44_PHW65_0475/LH195,MO44_PHW65_0475,LH195,173,60,6.17598418015002,16.8
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1111,20,10,MO44_PHW65_0166/LH195,MO44_PHW65_0166,LH195,202,90,5.09617397060944,18.6
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1112,20,9,MO44_PHW65_0020/LH195,MO44_PHW65_0020,LH195,171,70,6.67518482451909,18.1
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1113,20,8,MO44_PHW65_0396/LH195,MO44_PHW65_0396,LH195,185,95,5.14675544853951,18.5
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1114,20,7,MO44_PHW65_0033/LH195,MO44_PHW65_0033,LH195,187,90,7.91126671745363,18.5
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1115,20,6,B37/H95,B37,H95,154,55,NA,NA
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1116,20,5,MO44_PHW65_0001/LH195,MO44_PHW65_0001,LH195,182,84,7.9526441473905,18.7
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1117,20,4,MO44_PHW65_0084/LH195,MO44_PHW65_0084,LH195,175,82,7.22487857708126,17.8
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1118,20,3,MO44_PHW65_0017/LH195,MO44_PHW65_0017,LH195,174,86,5.28136974869395,18.9
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1119,20,2,MO44_PHW65_0320/LH195,MO44_PHW65_0320,LH195,188,86,4.18566658183574,17.9
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1120,20,1,MO44_PHW65_0023/LH195,MO44_PHW65_0023,LH195,180,81,7.74012852522576,18.9
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1121,21,1,MO44_PHW65_0376/LH195,MO44_PHW65_0376,LH195,178,75,6.39786019676575,18.3
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1122,21,2,MO44_PHW65_0397/LH195,MO44_PHW65_0397,LH195,175,75,3.29181348965238,18.2
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1123,21,3,MO44_PHW65_0155/LH195,MO44_PHW65_0155,LH195,180,94,4.28249942058239,18.5
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1124,21,4,MO44_PHW65_0315/LH195,MO44_PHW65_0315,LH195,189,76,5.74544682143764,18.1
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1125,21,5,MO44_PHW65_0242/LH195,MO44_PHW65_0242,LH195,170,75,7.21978032302303,18.8
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1126,21,6,MO44_PHW65_0159/LH195,MO44_PHW65_0159,LH195,180,72,8.55945873842149,18.5
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1127,21,7,MO44_PHW65_0073/LH195,MO44_PHW65_0073,LH195,179,92,5.62874438720791,18.5
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1128,21,8,MO44_PHW65_0151/LH195,MO44_PHW65_0151,LH195,199,93,6.03494607988217,18.7
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1129,21,9,MO44_PHW65_0248/LH195,MO44_PHW65_0248,LH195,197,78,6.42806225380688,17.7
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1130,21,10,MO44_PHW65_0144/LH195,MO44_PHW65_0144,LH195,171,80,5.52832237760424,18.1
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1131,21,11,MO44_PHW65_0242/LH195,MO44_PHW65_0242,LH195,182,83,6.28336020828914,18.2
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1132,21,12,MO44_PHW65_0177/LH195,MO44_PHW65_0177,LH195,193,80,6.43579120695918,18.1
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1133,21,13,MO44_PHW65_0252/LH195,MO44_PHW65_0252,LH195,180,76,5.04009317596852,17.8
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1134,21,14,MO44_PHW65_0029/LH195,MO44_PHW65_0029,LH195,184,74,4.61539501757088,17.9
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1135,21,15,MO44_PHW65_0080/LH195,MO44_PHW65_0080,LH195,194,96,5.39713410417696,18.4
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1136,21,16,MO44_PHW65_0180/LH195,MO44_PHW65_0180,LH195,191,101,5.54064655708108,18
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1137,21,17,MO44_PHW65_0104/LH195,MO44_PHW65_0104,LH195,198,105,6.39457012348009,18.2
MOH1_2019,2019,MOH1,G2F_LH195,2,6,1138,21,18,MO44_PHW65_0012/LH195,MO44_PHW65_0012,LH195,191,90,7.48638502190991,18.3
